filename,filepath,label
236229.wav,data/backapp_full_audios/0/236229.wav,0
128833.wav,data/backapp_full_audios/0/128833.wav,0
37244.wav,data/backapp_full_audios/0/37244.wav,0
40488.wav,data/backapp_full_audios/0/40488.wav,0
153824.wav,data/backapp_full_audios/0/153824.wav,0
377582.wav,data/backapp_full_audios/0/377582.wav,0
317977.wav,data/backapp_full_audios/0/317977.wav,0
108547.wav,data/backapp_full_audios/0/108547.wav,0
239845.wav,data/backapp_full_audios/0/239845.wav,0
50334.wav,data/backapp_full_audios/0/50334.wav,0
73269.wav,data/backapp_full_audios/0/73269.wav,0
909.wav,data/backapp_full_audios/0/909.wav,0
354648.wav,data/backapp_full_audios/0/354648.wav,0
248441.wav,data/backapp_full_audios/0/248441.wav,0
222923.wav,data/backapp_full_audios/0/222923.wav,0
37354.wav,data/backapp_full_audios/0/37354.wav,0
79080.wav,data/backapp_full_audios/0/79080.wav,0
193768.wav,data/backapp_full_audios/0/193768.wav,0
357422.wav,data/backapp_full_audios/0/357422.wav,0
236353.wav,data/backapp_full_audios/0/236353.wav,0
20454.wav,data/backapp_full_audios/0/20454.wav,0
66024.wav,data/backapp_full_audios/0/66024.wav,0
359703.wav,data/backapp_full_audios/0/359703.wav,0
262000.wav,data/backapp_full_audios/0/262000.wav,0
179862.wav,data/backapp_full_audios/0/179862.wav,0
389708.wav,data/backapp_full_audios/0/389708.wav,0
267000.wav,data/backapp_full_audios/0/267000.wav,0
327792.wav,data/backapp_full_audios/0/327792.wav,0
162956.wav,data/backapp_full_audios/0/162956.wav,0
68741.wav,data/backapp_full_audios/0/68741.wav,0
26657.wav,data/backapp_full_audios/0/26657.wav,0
236176.wav,data/backapp_full_audios/0/236176.wav,0
370881.wav,data/backapp_full_audios/0/370881.wav,0
160286.wav,data/backapp_full_audios/0/160286.wav,0
7653.wav,data/backapp_full_audios/0/7653.wav,0
360213.wav,data/backapp_full_audios/0/360213.wav,0
138924.wav,data/backapp_full_audios/0/138924.wav,0
349240.wav,data/backapp_full_audios/0/349240.wav,0
250378.wav,data/backapp_full_audios/0/250378.wav,0
344559.wav,data/backapp_full_audios/0/344559.wav,0
415404.wav,data/backapp_full_audios/0/415404.wav,0
235266.wav,data/backapp_full_audios/0/235266.wav,0
239853.wav,data/backapp_full_audios/0/239853.wav,0
143047.wav,data/backapp_full_audios/0/143047.wav,0
382832.wav,data/backapp_full_audios/0/382832.wav,0
11571.wav,data/backapp_full_audios/0/11571.wav,0
392621.wav,data/backapp_full_audios/0/392621.wav,0
153679.wav,data/backapp_full_audios/0/153679.wav,0
352627.wav,data/backapp_full_audios/0/352627.wav,0
148513.wav,data/backapp_full_audios/0/148513.wav,0
161347.wav,data/backapp_full_audios/0/161347.wav,0
210661.wav,data/backapp_full_audios/0/210661.wav,0
252554.wav,data/backapp_full_audios/0/252554.wav,0
247289.wav,data/backapp_full_audios/0/247289.wav,0
241461.wav,data/backapp_full_audios/0/241461.wav,0
33474.wav,data/backapp_full_audios/0/33474.wav,0
392247.wav,data/backapp_full_audios/0/392247.wav,0
64255.wav,data/backapp_full_audios/0/64255.wav,0
101152.wav,data/backapp_full_audios/0/101152.wav,0
365802.wav,data/backapp_full_audios/0/365802.wav,0
434183.wav,data/backapp_full_audios/0/434183.wav,0
354036.wav,data/backapp_full_audios/0/354036.wav,0
248453.wav,data/backapp_full_audios/0/248453.wav,0
28453.wav,data/backapp_full_audios/0/28453.wav,0
101909.wav,data/backapp_full_audios/0/101909.wav,0
247630.wav,data/backapp_full_audios/0/247630.wav,0
207119.wav,data/backapp_full_audios/0/207119.wav,0
91040.wav,data/backapp_full_audios/0/91040.wav,0
344435.wav,data/backapp_full_audios/0/344435.wav,0
270510.wav,data/backapp_full_audios/0/270510.wav,0
358232.wav,data/backapp_full_audios/0/358232.wav,0
323426.wav,data/backapp_full_audios/0/323426.wav,0
30545.wav,data/backapp_full_audios/0/30545.wav,0
386510.wav,data/backapp_full_audios/0/386510.wav,0
64688.wav,data/backapp_full_audios/0/64688.wav,0
83620.wav,data/backapp_full_audios/0/83620.wav,0
154627.wav,data/backapp_full_audios/0/154627.wav,0
22354.wav,data/backapp_full_audios/0/22354.wav,0
416418.wav,data/backapp_full_audios/0/416418.wav,0
368013.wav,data/backapp_full_audios/0/368013.wav,0
69105.wav,data/backapp_full_audios/0/69105.wav,0
10752.wav,data/backapp_full_audios/0/10752.wav,0
410139.wav,data/backapp_full_audios/0/410139.wav,0
18917.wav,data/backapp_full_audios/0/18917.wav,0
3167.wav,data/backapp_full_audios/0/3167.wav,0
80980.wav,data/backapp_full_audios/0/80980.wav,0
263082.wav,data/backapp_full_audios/0/263082.wav,0
162762.wav,data/backapp_full_audios/0/162762.wav,0
137489.wav,data/backapp_full_audios/0/137489.wav,0
372230.wav,data/backapp_full_audios/0/372230.wav,0
164747.wav,data/backapp_full_audios/0/164747.wav,0
173918.wav,data/backapp_full_audios/0/173918.wav,0
198098.wav,data/backapp_full_audios/0/198098.wav,0
239378.wav,data/backapp_full_audios/0/239378.wav,0
161367.wav,data/backapp_full_audios/0/161367.wav,0
13803.wav,data/backapp_full_audios/0/13803.wav,0
72166.wav,data/backapp_full_audios/0/72166.wav,0
142016.wav,data/backapp_full_audios/0/142016.wav,0
124091.wav,data/backapp_full_audios/0/124091.wav,0
228365.wav,data/backapp_full_audios/0/228365.wav,0
219357.wav,data/backapp_full_audios/0/219357.wav,0
138404.wav,data/backapp_full_audios/0/138404.wav,0
173551.wav,data/backapp_full_audios/0/173551.wav,0
148949.wav,data/backapp_full_audios/0/148949.wav,0
125422.wav,data/backapp_full_audios/0/125422.wav,0
372770.wav,data/backapp_full_audios/0/372770.wav,0
275566.wav,data/backapp_full_audios/0/275566.wav,0
41134.wav,data/backapp_full_audios/0/41134.wav,0
14904.wav,data/backapp_full_audios/0/14904.wav,0
262326.wav,data/backapp_full_audios/0/262326.wav,0
361288.wav,data/backapp_full_audios/0/361288.wav,0
274510.wav,data/backapp_full_audios/0/274510.wav,0
86385.wav,data/backapp_full_audios/0/86385.wav,0
62118.wav,data/backapp_full_audios/0/62118.wav,0
324194.wav,data/backapp_full_audios/0/324194.wav,0
104718.wav,data/backapp_full_audios/0/104718.wav,0
360484.wav,data/backapp_full_audios/0/360484.wav,0
270502.wav,data/backapp_full_audios/0/270502.wav,0
133895.wav,data/backapp_full_audios/0/133895.wav,0
137141.wav,data/backapp_full_audios/0/137141.wav,0
138029.wav,data/backapp_full_audios/0/138029.wav,0
174822.wav,data/backapp_full_audios/0/174822.wav,0
59245.wav,data/backapp_full_audios/0/59245.wav,0
107551.wav,data/backapp_full_audios/0/107551.wav,0
372644.wav,data/backapp_full_audios/0/372644.wav,0
132050.wav,data/backapp_full_audios/0/132050.wav,0
375518.wav,data/backapp_full_audios/0/375518.wav,0
13533.wav,data/backapp_full_audios/0/13533.wav,0
18352.wav,data/backapp_full_audios/0/18352.wav,0
251622.wav,data/backapp_full_audios/0/251622.wav,0
317396.wav,data/backapp_full_audios/0/317396.wav,0
60005.wav,data/backapp_full_audios/0/60005.wav,0
10420.wav,data/backapp_full_audios/0/10420.wav,0
368014.wav,data/backapp_full_audios/0/368014.wav,0
199958.wav,data/backapp_full_audios/0/199958.wav,0
246842.wav,data/backapp_full_audios/0/246842.wav,0
264384.wav,data/backapp_full_audios/0/264384.wav,0
420400.wav,data/backapp_full_audios/0/420400.wav,0
239788.wav,data/backapp_full_audios/0/239788.wav,0
415925.wav,data/backapp_full_audios/0/415925.wav,0
81178.wav,data/backapp_full_audios/0/81178.wav,0
383062.wav,data/backapp_full_audios/0/383062.wav,0
76532.wav,data/backapp_full_audios/0/76532.wav,0
268680.wav,data/backapp_full_audios/0/268680.wav,0
416961.wav,data/backapp_full_audios/0/416961.wav,0
159294.wav,data/backapp_full_audios/0/159294.wav,0
236565.wav,data/backapp_full_audios/0/236565.wav,0
354310.wav,data/backapp_full_audios/0/354310.wav,0
185951.wav,data/backapp_full_audios/0/185951.wav,0
196271.wav,data/backapp_full_audios/0/196271.wav,0
44597.wav,data/backapp_full_audios/0/44597.wav,0
234197.wav,data/backapp_full_audios/0/234197.wav,0
112805.wav,data/backapp_full_audios/0/112805.wav,0
68938.wav,data/backapp_full_audios/0/68938.wav,0
364893.wav,data/backapp_full_audios/0/364893.wav,0
338674.wav,data/backapp_full_audios/0/338674.wav,0
347229.wav,data/backapp_full_audios/0/347229.wav,0
215134.wav,data/backapp_full_audios/0/215134.wav,0
429331.wav,data/backapp_full_audios/0/429331.wav,0
60013.wav,data/backapp_full_audios/0/60013.wav,0
424739.wav,data/backapp_full_audios/0/424739.wav,0
2550.wav,data/backapp_full_audios/0/2550.wav,0
174798.wav,data/backapp_full_audios/0/174798.wav,0
175506.wav,data/backapp_full_audios/0/175506.wav,0
233029.wav,data/backapp_full_audios/0/233029.wav,0
148277.wav,data/backapp_full_audios/0/148277.wav,0
372744.wav,data/backapp_full_audios/0/372744.wav,0
87771.wav,data/backapp_full_audios/0/87771.wav,0
322314.wav,data/backapp_full_audios/0/322314.wav,0
181532.wav,data/backapp_full_audios/0/181532.wav,0
431627.wav,data/backapp_full_audios/0/431627.wav,0
354668.wav,data/backapp_full_audios/0/354668.wav,0
399652.wav,data/backapp_full_audios/0/399652.wav,0
216233.wav,data/backapp_full_audios/0/216233.wav,0
242016.wav,data/backapp_full_audios/0/242016.wav,0
247215.wav,data/backapp_full_audios/0/247215.wav,0
138912.wav,data/backapp_full_audios/0/138912.wav,0
86388.wav,data/backapp_full_audios/0/86388.wav,0
434228.wav,data/backapp_full_audios/0/434228.wav,0
410404.wav,data/backapp_full_audios/0/410404.wav,0
150598.wav,data/backapp_full_audios/0/150598.wav,0
357149.wav,data/backapp_full_audios/0/357149.wav,0
354288.wav,data/backapp_full_audios/0/354288.wav,0
153707.wav,data/backapp_full_audios/0/153707.wav,0
144204.wav,data/backapp_full_audios/0/144204.wav,0
47531.wav,data/backapp_full_audios/0/47531.wav,0
275681.wav,data/backapp_full_audios/0/275681.wav,0
240790.wav,data/backapp_full_audios/0/240790.wav,0
237926.wav,data/backapp_full_audios/0/237926.wav,0
252511.wav,data/backapp_full_audios/0/252511.wav,0
153290.wav,data/backapp_full_audios/0/153290.wav,0
214885.wav,data/backapp_full_audios/0/214885.wav,0
372824.wav,data/backapp_full_audios/0/372824.wav,0
410979.wav,data/backapp_full_audios/0/410979.wav,0
104097.wav,data/backapp_full_audios/0/104097.wav,0
148948.wav,data/backapp_full_audios/0/148948.wav,0
352558.wav,data/backapp_full_audios/0/352558.wav,0
167259.wav,data/backapp_full_audios/0/167259.wav,0
252546.wav,data/backapp_full_audios/0/252546.wav,0
138863.wav,data/backapp_full_audios/0/138863.wav,0
363055.wav,data/backapp_full_audios/0/363055.wav,0
117688.wav,data/backapp_full_audios/0/117688.wav,0
386864.wav,data/backapp_full_audios/0/386864.wav,0
13727.wav,data/backapp_full_audios/0/13727.wav,0
76902.wav,data/backapp_full_audios/0/76902.wav,0
239659.wav,data/backapp_full_audios/0/239659.wav,0
12812.wav,data/backapp_full_audios/0/12812.wav,0
117269.wav,data/backapp_full_audios/0/117269.wav,0
356456.wav,data/backapp_full_audios/0/356456.wav,0
19247.wav,data/backapp_full_audios/0/19247.wav,0
393498.wav,data/backapp_full_audios/0/393498.wav,0
77763.wav,data/backapp_full_audios/0/77763.wav,0
355113.wav,data/backapp_full_audios/0/355113.wav,0
355835.wav,data/backapp_full_audios/0/355835.wav,0
77538.wav,data/backapp_full_audios/0/77538.wav,0
25936.wav,data/backapp_full_audios/0/25936.wav,0
257900.wav,data/backapp_full_audios/0/257900.wav,0
90615.wav,data/backapp_full_audios/0/90615.wav,0
42209.wav,data/backapp_full_audios/0/42209.wav,0
416700.wav,data/backapp_full_audios/0/416700.wav,0
217543.wav,data/backapp_full_audios/0/217543.wav,0
180991.wav,data/backapp_full_audios/0/180991.wav,0
58416.wav,data/backapp_full_audios/0/58416.wav,0
204628.wav,data/backapp_full_audios/0/204628.wav,0
162892.wav,data/backapp_full_audios/0/162892.wav,0
152718.wav,data/backapp_full_audios/0/152718.wav,0
326898.wav,data/backapp_full_audios/0/326898.wav,0
364260.wav,data/backapp_full_audios/0/364260.wav,0
337840.wav,data/backapp_full_audios/0/337840.wav,0
355085.wav,data/backapp_full_audios/0/355085.wav,0
253841.wav,data/backapp_full_audios/0/253841.wav,0
263961.wav,data/backapp_full_audios/0/263961.wav,0
357917.wav,data/backapp_full_audios/0/357917.wav,0
418366.wav,data/backapp_full_audios/0/418366.wav,0
390609.wav,data/backapp_full_audios/0/390609.wav,0
157299.wav,data/backapp_full_audios/0/157299.wav,0
10199.wav,data/backapp_full_audios/0/10199.wav,0
341621.wav,data/backapp_full_audios/0/341621.wav,0
248580.wav,data/backapp_full_audios/0/248580.wav,0
429899.wav,data/backapp_full_audios/0/429899.wav,0
388686.wav,data/backapp_full_audios/0/388686.wav,0
248994.wav,data/backapp_full_audios/0/248994.wav,0
356833.wav,data/backapp_full_audios/0/356833.wav,0
156064.wav,data/backapp_full_audios/0/156064.wav,0
21820.wav,data/backapp_full_audios/0/21820.wav,0
423009.wav,data/backapp_full_audios/0/423009.wav,0
8360.wav,data/backapp_full_audios/0/8360.wav,0
152133.wav,data/backapp_full_audios/0/152133.wav,0
240271.wav,data/backapp_full_audios/0/240271.wav,0
193814.wav,data/backapp_full_audios/0/193814.wav,0
183602.wav,data/backapp_full_audios/0/183602.wav,0
364244.wav,data/backapp_full_audios/0/364244.wav,0
238013.wav,data/backapp_full_audios/0/238013.wav,0
415230.wav,data/backapp_full_audios/0/415230.wav,0
70357.wav,data/backapp_full_audios/0/70357.wav,0
158986.wav,data/backapp_full_audios/0/158986.wav,0
78969.wav,data/backapp_full_audios/0/78969.wav,0
1927.wav,data/backapp_full_audios/0/1927.wav,0
127858.wav,data/backapp_full_audios/0/127858.wav,0
369108.wav,data/backapp_full_audios/0/369108.wav,0
92941.wav,data/backapp_full_audios/0/92941.wav,0
160709.wav,data/backapp_full_audios/0/160709.wav,0
264051.wav,data/backapp_full_audios/0/264051.wav,0
26655.wav,data/backapp_full_audios/0/26655.wav,0
180520.wav,data/backapp_full_audios/0/180520.wav,0
366520.wav,data/backapp_full_audios/0/366520.wav,0
236212.wav,data/backapp_full_audios/0/236212.wav,0
219550.wav,data/backapp_full_audios/0/219550.wav,0
124396.wav,data/backapp_full_audios/0/124396.wav,0
275471.wav,data/backapp_full_audios/0/275471.wav,0
43827.wav,data/backapp_full_audios/0/43827.wav,0
40413.wav,data/backapp_full_audios/0/40413.wav,0
81471.wav,data/backapp_full_audios/0/81471.wav,0
233401.wav,data/backapp_full_audios/0/233401.wav,0
12696.wav,data/backapp_full_audios/0/12696.wav,0
403316.wav,data/backapp_full_audios/0/403316.wav,0
12501.wav,data/backapp_full_audios/0/12501.wav,0
368186.wav,data/backapp_full_audios/0/368186.wav,0
403473.wav,data/backapp_full_audios/0/403473.wav,0
268255.wav,data/backapp_full_audios/0/268255.wav,0
18593.wav,data/backapp_full_audios/0/18593.wav,0
114721.wav,data/backapp_full_audios/0/114721.wav,0
152092.wav,data/backapp_full_audios/0/152092.wav,0
32643.wav,data/backapp_full_audios/0/32643.wav,0
354929.wav,data/backapp_full_audios/0/354929.wav,0
373679.wav,data/backapp_full_audios/0/373679.wav,0
383592.wav,data/backapp_full_audios/0/383592.wav,0
355906.wav,data/backapp_full_audios/0/355906.wav,0
228956.wav,data/backapp_full_audios/0/228956.wav,0
121193.wav,data/backapp_full_audios/0/121193.wav,0
247688.wav,data/backapp_full_audios/0/247688.wav,0
341507.wav,data/backapp_full_audios/0/341507.wav,0
400697.wav,data/backapp_full_audios/0/400697.wav,0
249191.wav,data/backapp_full_audios/0/249191.wav,0
377843.wav,data/backapp_full_audios/0/377843.wav,0
219262.wav,data/backapp_full_audios/0/219262.wav,0
63257.wav,data/backapp_full_audios/0/63257.wav,0
194904.wav,data/backapp_full_audios/0/194904.wav,0
268257.wav,data/backapp_full_audios/0/268257.wav,0
62283.wav,data/backapp_full_audios/0/62283.wav,0
53584.wav,data/backapp_full_audios/0/53584.wav,0
189490.wav,data/backapp_full_audios/0/189490.wav,0
208678.wav,data/backapp_full_audios/0/208678.wav,0
13764.wav,data/backapp_full_audios/0/13764.wav,0
23447.wav,data/backapp_full_audios/0/23447.wav,0
387764.wav,data/backapp_full_audios/0/387764.wav,0
86350.wav,data/backapp_full_audios/0/86350.wav,0
256373.wav,data/backapp_full_audios/0/256373.wav,0
434273.wav,data/backapp_full_audios/0/434273.wav,0
357443.wav,data/backapp_full_audios/0/357443.wav,0
88876.wav,data/backapp_full_audios/0/88876.wav,0
208690.wav,data/backapp_full_audios/0/208690.wav,0
253524.wav,data/backapp_full_audios/0/253524.wav,0
358291.wav,data/backapp_full_audios/0/358291.wav,0
434333.wav,data/backapp_full_audios/0/434333.wav,0
364235.wav,data/backapp_full_audios/0/364235.wav,0
406839.wav,data/backapp_full_audios/0/406839.wav,0
232990.wav,data/backapp_full_audios/0/232990.wav,0
356728.wav,data/backapp_full_audios/0/356728.wav,0
191388.wav,data/backapp_full_audios/0/191388.wav,0
60782.wav,data/backapp_full_audios/0/60782.wav,0
369935.wav,data/backapp_full_audios/0/369935.wav,0
28085.wav,data/backapp_full_audios/0/28085.wav,0
175850.wav,data/backapp_full_audios/0/175850.wav,0
59343.wav,data/backapp_full_audios/0/59343.wav,0
3180.wav,data/backapp_full_audios/0/3180.wav,0
97556.wav,data/backapp_full_audios/0/97556.wav,0
388826.wav,data/backapp_full_audios/0/388826.wav,0
351177.wav,data/backapp_full_audios/0/351177.wav,0
222232.wav,data/backapp_full_audios/0/222232.wav,0
245668.wav,data/backapp_full_audios/0/245668.wav,0
153149.wav,data/backapp_full_audios/0/153149.wav,0
131305.wav,data/backapp_full_audios/0/131305.wav,0
354364.wav,data/backapp_full_audios/0/354364.wav,0
136406.wav,data/backapp_full_audios/0/136406.wav,0
160143.wav,data/backapp_full_audios/0/160143.wav,0
354730.wav,data/backapp_full_audios/0/354730.wav,0
135985.wav,data/backapp_full_audios/0/135985.wav,0
89515.wav,data/backapp_full_audios/0/89515.wav,0
245215.wav,data/backapp_full_audios/0/245215.wav,0
359345.wav,data/backapp_full_audios/0/359345.wav,0
426225.wav,data/backapp_full_audios/0/426225.wav,0
144070.wav,data/backapp_full_audios/0/144070.wav,0
358690.wav,data/backapp_full_audios/0/358690.wav,0
11942.wav,data/backapp_full_audios/0/11942.wav,0
196295.wav,data/backapp_full_audios/0/196295.wav,0
135429.wav,data/backapp_full_audios/0/135429.wav,0
383604.wav,data/backapp_full_audios/0/383604.wav,0
275788.wav,data/backapp_full_audios/0/275788.wav,0
71853.wav,data/backapp_full_audios/0/71853.wav,0
184477.wav,data/backapp_full_audios/0/184477.wav,0
340068.wav,data/backapp_full_audios/0/340068.wav,0
378356.wav,data/backapp_full_audios/0/378356.wav,0
427696.wav,data/backapp_full_audios/0/427696.wav,0
363470.wav,data/backapp_full_audios/0/363470.wav,0
171237.wav,data/backapp_full_audios/0/171237.wav,0
433598.wav,data/backapp_full_audios/0/433598.wav,0
203522.wav,data/backapp_full_audios/0/203522.wav,0
138770.wav,data/backapp_full_audios/0/138770.wav,0
32178.wav,data/backapp_full_audios/0/32178.wav,0
89834.wav,data/backapp_full_audios/0/89834.wav,0
393777.wav,data/backapp_full_audios/0/393777.wav,0
81432.wav,data/backapp_full_audios/0/81432.wav,0
67575.wav,data/backapp_full_audios/0/67575.wav,0
213290.wav,data/backapp_full_audios/0/213290.wav,0
149249.wav,data/backapp_full_audios/0/149249.wav,0
361680.wav,data/backapp_full_audios/0/361680.wav,0
399677.wav,data/backapp_full_audios/0/399677.wav,0
80119.wav,data/backapp_full_audios/0/80119.wav,0
200972.wav,data/backapp_full_audios/0/200972.wav,0
15575.wav,data/backapp_full_audios/0/15575.wav,0
46063.wav,data/backapp_full_audios/0/46063.wav,0
168790.wav,data/backapp_full_audios/0/168790.wav,0
143257.wav,data/backapp_full_audios/0/143257.wav,0
410648.wav,data/backapp_full_audios/0/410648.wav,0
125288.wav,data/backapp_full_audios/0/125288.wav,0
6390.wav,data/backapp_full_audios/0/6390.wav,0
193974.wav,data/backapp_full_audios/0/193974.wav,0
242981.wav,data/backapp_full_audios/0/242981.wav,0
238677.wav,data/backapp_full_audios/0/238677.wav,0
13986.wav,data/backapp_full_audios/0/13986.wav,0
378892.wav,data/backapp_full_audios/0/378892.wav,0
155654.wav,data/backapp_full_audios/0/155654.wav,0
233163.wav,data/backapp_full_audios/0/233163.wav,0
116893.wav,data/backapp_full_audios/0/116893.wav,0
107331.wav,data/backapp_full_audios/0/107331.wav,0
356790.wav,data/backapp_full_audios/0/356790.wav,0
254553.wav,data/backapp_full_audios/0/254553.wav,0
252443.wav,data/backapp_full_audios/0/252443.wav,0
377738.wav,data/backapp_full_audios/0/377738.wav,0
430343.wav,data/backapp_full_audios/0/430343.wav,0
24222.wav,data/backapp_full_audios/0/24222.wav,0
135691.wav,data/backapp_full_audios/0/135691.wav,0
44936.wav,data/backapp_full_audios/0/44936.wav,0
420301.wav,data/backapp_full_audios/0/420301.wav,0
204013.wav,data/backapp_full_audios/0/204013.wav,0
188037.wav,data/backapp_full_audios/0/188037.wav,0
67583.wav,data/backapp_full_audios/0/67583.wav,0
340910.wav,data/backapp_full_audios/0/340910.wav,0
328941.wav,data/backapp_full_audios/0/328941.wav,0
6231.wav,data/backapp_full_audios/0/6231.wav,0
89877.wav,data/backapp_full_audios/0/89877.wav,0
94645.wav,data/backapp_full_audios/0/94645.wav,0
70860.wav,data/backapp_full_audios/0/70860.wav,0
176440.wav,data/backapp_full_audios/0/176440.wav,0
207935.wav,data/backapp_full_audios/0/207935.wav,0
213685.wav,data/backapp_full_audios/0/213685.wav,0
383998.wav,data/backapp_full_audios/0/383998.wav,0
80706.wav,data/backapp_full_audios/0/80706.wav,0
128722.wav,data/backapp_full_audios/0/128722.wav,0
189359.wav,data/backapp_full_audios/0/189359.wav,0
386452.wav,data/backapp_full_audios/0/386452.wav,0
84749.wav,data/backapp_full_audios/0/84749.wav,0
149396.wav,data/backapp_full_audios/0/149396.wav,0
275365.wav,data/backapp_full_audios/0/275365.wav,0
135462.wav,data/backapp_full_audios/0/135462.wav,0
417741.wav,data/backapp_full_audios/0/417741.wav,0
168514.wav,data/backapp_full_audios/0/168514.wav,0
223284.wav,data/backapp_full_audios/0/223284.wav,0
55357.wav,data/backapp_full_audios/0/55357.wav,0
8557.wav,data/backapp_full_audios/0/8557.wav,0
6175.wav,data/backapp_full_audios/0/6175.wav,0
67009.wav,data/backapp_full_audios/0/67009.wav,0
119361.wav,data/backapp_full_audios/0/119361.wav,0
175959.wav,data/backapp_full_audios/0/175959.wav,0
66863.wav,data/backapp_full_audios/0/66863.wav,0
390722.wav,data/backapp_full_audios/0/390722.wav,0
430011.wav,data/backapp_full_audios/0/430011.wav,0
40726.wav,data/backapp_full_audios/0/40726.wav,0
243944.wav,data/backapp_full_audios/0/243944.wav,0
165422.wav,data/backapp_full_audios/0/165422.wav,0
192343.wav,data/backapp_full_audios/0/192343.wav,0
36284.wav,data/backapp_full_audios/0/36284.wav,0
235871.wav,data/backapp_full_audios/0/235871.wav,0
332641.wav,data/backapp_full_audios/0/332641.wav,0
324630.wav,data/backapp_full_audios/0/324630.wav,0
116916.wav,data/backapp_full_audios/0/116916.wav,0
56442.wav,data/backapp_full_audios/0/56442.wav,0
386307.wav,data/backapp_full_audios/0/386307.wav,0
252486.wav,data/backapp_full_audios/0/252486.wav,0
204335.wav,data/backapp_full_audios/0/204335.wav,0
321708.wav,data/backapp_full_audios/0/321708.wav,0
192172.wav,data/backapp_full_audios/0/192172.wav,0
333611.wav,data/backapp_full_audios/0/333611.wav,0
357748.wav,data/backapp_full_audios/0/357748.wav,0
94214.wav,data/backapp_full_audios/0/94214.wav,0
81663.wav,data/backapp_full_audios/0/81663.wav,0
35458.wav,data/backapp_full_audios/0/35458.wav,0
92109.wav,data/backapp_full_audios/0/92109.wav,0
1822.wav,data/backapp_full_audios/0/1822.wav,0
48313.wav,data/backapp_full_audios/0/48313.wav,0
89147.wav,data/backapp_full_audios/0/89147.wav,0
198318.wav,data/backapp_full_audios/0/198318.wav,0
35498.wav,data/backapp_full_audios/0/35498.wav,0
13481.wav,data/backapp_full_audios/0/13481.wav,0
32983.wav,data/backapp_full_audios/0/32983.wav,0
242019.wav,data/backapp_full_audios/0/242019.wav,0
39162.wav,data/backapp_full_audios/0/39162.wav,0
414224.wav,data/backapp_full_audios/0/414224.wav,0
337655.wav,data/backapp_full_audios/0/337655.wav,0
360790.wav,data/backapp_full_audios/0/360790.wav,0
171473.wav,data/backapp_full_audios/0/171473.wav,0
235671.wav,data/backapp_full_audios/0/235671.wav,0
82686.wav,data/backapp_full_audios/0/82686.wav,0
265112.wav,data/backapp_full_audios/0/265112.wav,0
84680.wav,data/backapp_full_audios/0/84680.wav,0
373998.wav,data/backapp_full_audios/0/373998.wav,0
199345.wav,data/backapp_full_audios/0/199345.wav,0
91144.wav,data/backapp_full_audios/0/91144.wav,0
32186.wav,data/backapp_full_audios/0/32186.wav,0
232788.wav,data/backapp_full_audios/0/232788.wav,0
377707.wav,data/backapp_full_audios/0/377707.wav,0
64158.wav,data/backapp_full_audios/0/64158.wav,0
197978.wav,data/backapp_full_audios/0/197978.wav,0
96705.wav,data/backapp_full_audios/0/96705.wav,0
186962.wav,data/backapp_full_audios/0/186962.wav,0
118969.wav,data/backapp_full_audios/0/118969.wav,0
207782.wav,data/backapp_full_audios/0/207782.wav,0
119077.wav,data/backapp_full_audios/0/119077.wav,0
321590.wav,data/backapp_full_audios/0/321590.wav,0
367437.wav,data/backapp_full_audios/0/367437.wav,0
332317.wav,data/backapp_full_audios/0/332317.wav,0
60767.wav,data/backapp_full_audios/0/60767.wav,0
375053.wav,data/backapp_full_audios/0/375053.wav,0
55101.wav,data/backapp_full_audios/0/55101.wav,0
429491.wav,data/backapp_full_audios/0/429491.wav,0
212682.wav,data/backapp_full_audios/0/212682.wav,0
193817.wav,data/backapp_full_audios/0/193817.wav,0
96022.wav,data/backapp_full_audios/0/96022.wav,0
37239.wav,data/backapp_full_audios/0/37239.wav,0
120468.wav,data/backapp_full_audios/0/120468.wav,0
80398.wav,data/backapp_full_audios/0/80398.wav,0
151889.wav,data/backapp_full_audios/0/151889.wav,0
76642.wav,data/backapp_full_audios/0/76642.wav,0
67304.wav,data/backapp_full_audios/0/67304.wav,0
405206.wav,data/backapp_full_audios/0/405206.wav,0
202007.wav,data/backapp_full_audios/0/202007.wav,0
137637.wav,data/backapp_full_audios/0/137637.wav,0
125326.wav,data/backapp_full_audios/0/125326.wav,0
119296.wav,data/backapp_full_audios/0/119296.wav,0
174787.wav,data/backapp_full_audios/0/174787.wav,0
357809.wav,data/backapp_full_audios/0/357809.wav,0
219526.wav,data/backapp_full_audios/0/219526.wav,0
197179.wav,data/backapp_full_audios/0/197179.wav,0
354870.wav,data/backapp_full_audios/0/354870.wav,0
335755.wav,data/backapp_full_audios/0/335755.wav,0
145850.wav,data/backapp_full_audios/0/145850.wav,0
68694.wav,data/backapp_full_audios/0/68694.wav,0
209222.wav,data/backapp_full_audios/0/209222.wav,0
113193.wav,data/backapp_full_audios/0/113193.wav,0
43884.wav,data/backapp_full_audios/0/43884.wav,0
265458.wav,data/backapp_full_audios/0/265458.wav,0
57189.wav,data/backapp_full_audios/0/57189.wav,0
146254.wav,data/backapp_full_audios/0/146254.wav,0
90026.wav,data/backapp_full_audios/0/90026.wav,0
425847.wav,data/backapp_full_audios/0/425847.wav,0
168878.wav,data/backapp_full_audios/0/168878.wav,0
11631.wav,data/backapp_full_audios/0/11631.wav,0
